Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
4/6/2021,, CAMINO A LOS HORNEROS, ATROPELLO DE PEATÓN, LEVE, VIERNES, 7, CANELONES, SIN DATOS, 1, 594610, 6153965 
29/9/2021,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, SALTO, SALTO, 1, 408970, 6526690 
2/7/2021,, GERARDO MATOS ESQ BARON DE SUPERVILLE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CANELONES, SOLYMAR, 1, 593780, 6145825 
27/8/2021,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, ARTIGAS, TOMAS GOMENSORO, 1, 458195, 6633670 
29/4/2021,, ENRIQUE CHAPLIN ESQUINA LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, PAYSANDU, PAYSANDU, 1, 400415, 6424290 
2/4/2021,, SURINAM, ATROPELLO DE PEATÓN, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 566730, 6140835 
27/8/2021,, VIRREY ARREDONDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, CERRO LARGO, RIO BRANCO, 1, 840055, 6388665 
5/9/2021,, CARLOS ALBERTO CAL, CAÍDA, GRAVE, DOMINGO, 1, MALDONADO, SAN CARLOS, 1, 690390, 6147570 
9/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, DURAZNO, DURAZNO, 1, 544600, 6305955 
7/6/2021,, RINCON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 12, RIO NEGRO, YOUNG, 1, 440375, 6381250 
25/5/2021,, GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 10, RIVERA, RIVERA, 1, 634955, 6581525 
9/6/2021,, AVENIDA JOSE BATLLE Y ORDOÑEZ, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 18, MALDONADO, MALDONADO, 1, 686980, 6135825 
7/8/2021,, AVENIDA ISLAS CANARIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, MONTEVIDEO, MONTEVIDEO, 1, 571705, 6143720 
9/8/2021,, FRANCISCO AGUILAR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 17, MALDONADO, MALDONADO, 1, 686100, 6136560 
5/5/2021,, CAPITAN FRANCO URDANETA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 573125, 6140410 
3/4/2021,, COLONIA LAVALLEJA, CAÍDA, LEVE, SÁBADO, 22, SALTO, MIGLIARO, 1, 497815, 6559625 
9/5/2021,, CAMINO CARMELO COLMAN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, MONTEVIDEO, MONTEVIDEO, 1, 570935, 6149145 
1/5/2021,, ROTONDA, DESPISTE, SIN LESIONADOS, SÁBADO, 23, MALDONADO, PUNTA DEL ESTE, 1, 689840, 6134345 
13/5/2021,, RIO BRANCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 9, ARTIGAS, ARTIGAS, 1, 551160, 6636790 
13/5/2021,, CONSTITUCION, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 22, COLONIA, JUAN LACAZE, 1, 459340, 6189805 
22/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, CANELONES, FRACC. CNO. ANDALUZ Y R.84, 1, 584460, 6152685 
22/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 22, MALDONADO, SIN DATOS, 1, 699140, 6140070 
24/9/2021,, FRAU VOGEL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 19, COLONIA, NUEVA HELVECIA, 1, 478435, 6205510 
28/6/2021,, CALDERON DE LA BARCA, ATROPELLO DE ANIMALES, SIN LESIONADOS, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 570525, 6147885 
7/4/2021,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 12, SAN JOSE, SIN DATOS, 1, 528540, 6199595 
12/5/2021,, SILVESTRE BLANCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, LAVALLEJA, MINAS, 1, 662925, 6194265 
10/7/2021,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, TACUAREMBO, TACUAREMBO, 1, 597035, 6491505 
22/8/2021,, AVENIDA MANUEL ORIBE, DESPISTE, LEVE, DOMINGO, 6, SALTO, SALTO, 1, 412895, 6527130 
8/5/2021,, CAMINO PASO CALPINO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, MONTEVIDEO, SIN DATOS, 1, 571880, 6154115 
2/9/2021,, AVENIDA JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, CANELONES, SOLYMAR, 1, 594215, 6146285 
3/7/2021,, ALBERTO HEBER USHER, CAÍDA, LEVE, SÁBADO, 14, FLORIDA, FLORIDA, 1, 570655, 6229110 
27/5/2021,, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 16, TREINTA Y TRES, TREINTA Y TRES, 1, 744065, 6319685 
16/4/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576510, 6138400 
6/5/2021,, GALICIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 574030, 6137735 
4/8/2021,, GUERNICA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, LAVALLEJA, MINAS, 1, 661160, 6195240 
31/7/2021,, DR. CARLOS BARBOSA GONCALVEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 8, CERRO LARGO, MELO, 1, 766875, 6414520 
10/6/2021,, SIN DATOS, DESPISTE, GRAVE, JUEVES, 4, SORIANO, SIN DATOS, 1, 483935, 6334390 
20/6/2021,, RIO NEGRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, SORIANO, DOLORES, 1, 386720, 6290020 
2/6/2021,, RINCON. ESTACIONAMIENTO DE HOSPITAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 15, MALDONADO, PAN DE AZUCAR, 1, 662560, 6150020 
14/8/2021,, AVENIDA JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 573430, 6141215 
22/5/2021,, AVENIDA CIRCUNVALACION, CAÍDA, LEVE, SÁBADO, 22, DURAZNO, DURAZNO, 1, 543645, 6306575 
28/6/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 583100, 6149470 
4/5/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, FLORES, TRINIDAD, 1, 509805, 6290885 
27/6/2021,, RUTA, DESPISTE, SIN LESIONADOS, DOMINGO, 9, FLORIDA, SIN DATOS, 1, 574190, 6226300 
20/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, CANELONES, FRACC. PROGRESO, 1, 569260, 6166230 
27/5/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, CANELONES, EL PINAR, 1, 600030, 6149955 
4/9/2021,, CUATRO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MALDONADO, SAN CARLOS, 1, 689230, 6147910 
14/5/2021,, SAN JOSE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 9, CANELONES, LA FLORESTA, 1, 621490, 6152815 
19/5/2021,, CAMINO MANUEL FORTET, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, MONTEVIDEO, SIN DATOS, 1, 572135, 6149465 
28/4/2021,, GENERAL AGUILAR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574180, 6139675 
30/7/2021,, DOCTOR NICOLAS CASATROJA, ATROPELLO DE ANIMALES, GRAVE, VIERNES, 17, DURAZNO, DURAZNO, 1, 545775, 6305005 
21/4/2021,, AVENIDA FRANCISCO ACUÑA DE FIGUEROA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MALDONADO, MALDONADO, 1, 686690, 6134635 
22/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, ROCHA, SIN DATOS, 1, 763490, 6170260 
22/8/2021,, UTE 14 (BARRIO VALDOMIR VIEJO), COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 4, PAYSANDU, GUICHON, 1, 482200, 6420385 
14/6/2021,, ANTONIO MACHADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 574510, 6140845 
15/6/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 19, MALDONADO, MALDONADO, 1, 686505, 6135120 
28/4/2021,, AVENIDA SECCO GARCIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, CANELONES, SOLYMAR, 1, 593425, 6145265 
8/8/2021,, AVENIDA GONZALO RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 574890, 6136370 
14/8/2021,, RUTA 58, DESPISTE, SIN LESIONADOS, SÁBADO, 14, FLORIDA, SIN DATOS, 1, 590775, 6251390 
18/9/2021,, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, TREINTA Y TRES, TREINTA Y TRES, 1, 743450, 6319620 
30/5/2021,, AVENIDA CORONEL CARLOS LECUEDER, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 3, ARTIGAS, ARTIGAS, 1, 551715, 6637070 
25/6/2021,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, SALTO, SALTO, 1, 408615, 6527010 
21/4/2021,, VEINTICINCO DE AGOSTO, CAÍDA, LEVE, MIÉRCOLES, 13, CANELONES, TALA, 1, 613190, 6199255 
30/4/2021,, FRAY BENTOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 578160, 6140585 
18/8/2021,, OSVALDO CRUZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 578735, 6142855 
5/7/2021,, AVENIDA CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 577420, 6139420 
17/9/2021,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, ROCHA, LASCANO, 1, 758930, 6270545 
14/4/2021,, AVENIDA JOAQUIN DE VIANA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, MALDONADO, MALDONADO, 1, 686085, 6134920 
21/4/2021,, AVDA. RICARDO BECU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, CANELONES, LAGOMAR, 1, 593555, 6143820 
7/6/2021,, RAFAEL ALONSO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 13, CANELONES, PROGRESO, 1, 571310, 6160995 
16/8/2021,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MALDONADO, PUNTA DEL ESTE, 1, 687695, 6132845 
9/7/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 5, CANELONES, VILLA FELICIDAD, 1, 569235, 6166280 
1/4/2021,, DOCTOR POUEY, ATROPELLO DE PEATÓN, LEVE, JUEVES, 14, CANELONES, SIN DATOS, 1, 571070, 6156930 
30/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 19, CANELONES, COLONIA NICOLICH, 1, 590850, 6145465 
30/9/2021,, GOES, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 576270, 6138535 
31/7/2021,, TACUAREMBO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 9, PAYSANDU, LORENZO GEYRES, 1, 413380, 6450100 
2/4/2021,, RUTA NACIONAL UNO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, SIN DATOS, 1, 563920, 6143755 
3/5/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 2, LAVALLEJA, SIN DATOS, 1, 721180, 6276105 
21/5/2021,, SIN DATOS, DESPISTE, LEVE, VIERNES, 16, SAN JOSE, SIN DATOS, 1, 517425, 6180400 
22/5/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, RIO NEGRO, FRAY BENTOS, 1, 379060, 6333795 
18/5/2021,, GIEBERT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, RIO NEGRO, FRAY BENTOS, 1, 378165, 6334630 
16/6/2021,, SIN NOMBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 7, TACUAREMBO, PASO DE LOS TOROS, 1, 546770, 6368640 
12/7/2021,, NASH, DESPISTE, SIN LESIONADOS, LUNES, 2, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 552955, 6153265 
15/7/2021,, AVENIDA FRANCISCO ACUÑA DE FIGUEROA, CAÍDA, LEVE, JUEVES, 17, MALDONADO, MALDONADO, 1, 686695, 6134730 
12/6/2021,, TOMAS GOMEZ, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 21, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 745335, 6320130 
23/6/2021,, COLON Y REDUCTORA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, SAN JOSE, SIN DATOS, 1, 536460, 6166990 
29/4/2021,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 7, MONTEVIDEO, MONTEVIDEO, 1, 575295, 6140225 
22/5/2021,, VICENTE YAÑEZ PINZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 19, MONTEVIDEO, MONTEVIDEO, 1, 569885, 6142610 
18/6/2021,, CORRIENTES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, SALTO, SALTO, 1, 407030, 6526125 
26/9/2021,, MIGUEL MORTALENA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 0, COLONIA, CARMELO, 1, 381810, 6238225 
26/9/2021,, BARRITAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 18, ROCHA, SIN DATOS, 1, 830265, 6259140 
3/7/2021,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, GRAVE, SÁBADO, 9, RIO NEGRO, SIN DATOS, 1, 385530, 6329995 
25/6/2021,, VEINTISEIS DE MARZO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MONTEVIDEO, MONTEVIDEO, 1, 577900, 6136775 
16/4/2021,, MARCOS DE LOS REYES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MALDONADO, MALDONADO, 1, 686340, 6136970 
17/8/2021,, EMANCIPACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 568705, 6145060 
23/8/2021,, SIN NOMBRE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, LUNES, 10, TACUAREMBO, SIN DATOS, 1, 571690, 6473100 
16/6/2021,, COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, COLONIA, NUEVA HELVECIA, 1, 478875, 6205690 
5/4/2021,, MONTEVIDEO, CAÍDA, LEVE, LUNES, 19, CANELONES, SIN DATOS, 1, 571150, 6159335 
1/5/2021,, AVENIDA WILSON FERREIRA ALDUNATE, DESPISTE, LEVE, SÁBADO, 14, MALDONADO, MALDONADO, 1, 686340, 6136970 
26/7/2021,, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 20, MONTEVIDEO, MONTEVIDEO, 1, 569950, 6141660 
19/8/2021,, RUTA 8 KM 34, DESPISTE, LEVE, JUEVES, 12, CANELONES, SIN DATOS, 1, 597510, 6158760 
27/5/2021,, VARSOVIA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 582560, 6146305 
15/9/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 1, CANELONES, TALA, 1, 613985, 6199425 
15/5/2021,, PARALELA A RUTA NOVENTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, MALDONADO, PUNTA BALLENA, 1, 677625, 6138785 
12/6/2021,, AVENIDA GENERAL FLORES, CAÍDA, GRAVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 578435, 6145465 
3/6/2021,, CANELONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, SAN JOSE, SAN JOSE DE MAYO, 1, 527700, 6199875 
1/4/2021,, AVENIDA DON PEDRO DE MENDOZA, DESPISTE, LEVE, JUEVES, 16, MONTEVIDEO, SIN DATOS, 1, 576435, 6154875 
8/7/2021,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 17, FLORIDA, FLORIDA, 1, 571770, 6226930 
26/5/2021,, ASENCIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 18, SORIANO, DOLORES, 1, 387125, 6288945 
25/6/2021,, CAMINO LA CRUZ DEL SUR, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 580905, 6148665 
9/6/2021,, AVENIDA ESPAÑA, DESPISTE, LEVE, MIÉRCOLES, 22, CANELONES, PANDO, 1, 595595, 6156740 
17/4/2021,, DOCTOR FRANCISCO SOCA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 20, CANELONES, SIN DATOS, 1, 571165, 6156725 
29/5/2021,, AVENIDA DOMINGO SARMIENTO, CAÍDA, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 576210, 6136070 
4/9/2021,, RAMBLA COSTANERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 19, CANELONES, SOLYMAR, 1, 595850, 6144945 
1/7/2021,, LUCAS OBES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MONTEVIDEO, MONTEVIDEO, 1, 572685, 6141840 
16/7/2021,, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, SAN CARLOS, 1, 690235, 6148550 
31/8/2021,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, ARTIGAS, ARTIGAS, 1, 551435, 6636260 
27/5/2021,, SIN DATOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 14, TACUAREMBO, SIN DATOS, 1, 623270, 6508935 
27/5/2021,, CHILE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, SALTO, SALTO, 1, 409430, 6528695 
3/9/2021,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 581760, 6146395 
24/9/2021,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MALDONADO, MALDONADO, 1, 687735, 6135590 
28/4/2021,, CALLE 2, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 18, CANELONES, SANTA LUCIA DEL ESTE, 1, 632975, 6149690 
29/5/2021,, JOSE DODERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MALDONADO, MALDONADO, 1, 686390, 6135530 
11/6/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, SORIANO, MERCEDES, 1, 404355, 6320435 
19/5/2021,, RUTA 39 Y PERIMETRAL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, MALDONADO, SIN DATOS, 1, 687245, 6138120 
14/5/2021,, RUTA IB KM110, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 7, MALDONADO, SAUCE DE PORTEZUELO, 1, 670270, 6140380 
4/5/2021,, OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, COLONIA, FLORENCIO SANCHEZ, 1, 465975, 6251690 
22/5/2021,, ORTIZ Y AYALA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, TACUAREMBO, TACUAREMBO, 1, 596145, 6490705 
29/5/2021,, AVENIDA GENERAL GARIBALDI, CAÍDA, LEVE, SÁBADO, 18, MONTEVIDEO, MONTEVIDEO, 1, 576520, 6139135 
2/5/2021,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 1, CANELONES, PANDO, 1, 596935, 6158305 
6/9/2021,, BOULEVARD APARICIO SARAVIA, DESPISTE, LEVE, LUNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 577565, 6145065 
10/9/2021,, LOS MALVONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, CANELONES, PANDO, 1, 593850, 6157810 
2/4/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 579060, 6139175 
6/7/2021,, DEMOCRACIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 575230, 6138770 
20/7/2021,, BOULEVARD ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, CANELONES, JOAQUIN SUAREZ, 1, 588730, 6156245 
5/4/2021,, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, LUNES, 15, MONTEVIDEO, MONTEVIDEO, 1, 578015, 6144845 
26/5/2021,, TORRES GARCIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 16, CANELONES, SIN DATOS, 1, 571980, 6157265 
31/5/2021,, EDUARDO ACEVEDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 575415, 6137050 
28/8/2021,, ASAMBLEA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 6, MONTEVIDEO, MONTEVIDEO, 1, 580100, 6138185 
20/6/2021,, GENERAL FLORES, CAÍDA, LEVE, DOMINGO, 17, FLORES, TRINIDAD, 1, 510240, 6291555 
29/6/2021,, PARAGUAY, CAÍDA, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 573670, 6138390 
16/4/2021,, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 577725, 6144780 
12/5/2021,, RUTA 60 KM 16, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 7, MALDONADO, SIN DATOS, 1, 661165, 6154645 
16/7/2021,, VIA_PUBLICA, ATROPELLO DE PEATÓN, LEVE, VIERNES, 13, MALDONADO, MALDONADO, 1, 686985, 6136110 
26/9/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, CANELONES, SALINAS, 1, 606750, 6151450 
17/6/2021,, JOSE DODERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, MALDONADO, MALDONADO, 1, 686395, 6135435 
1/5/2021,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MALDONADO, SAN CARLOS, 1, 690355, 6148605 
7/8/2021,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 0, MONTEVIDEO, MONTEVIDEO, 1, 577630, 6142310 
21/8/2021,, MESINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 14, MALDONADO, MALDONADO, 1, 685845, 6136345 
29/9/2021,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 9, PAYSANDU, PAYSANDU, 1, 398010, 6423550 
9/9/2021,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, ROCHA, ROCHA, 1, 744815, 6181165 
15/9/2021,, RAMBLA CLAUDIO WILLIMAN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 14, MALDONADO, PUNTA DEL ESTE, 1, 687820, 6131200 
12/5/2021,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 6, PAYSANDU, SIN DATOS, 1, 478055, 6419125 
4/4/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, TACUAREMBO, SIN DATOS, 1, 596210, 6483290 
19/4/2021,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, FLORIDA, FRAY MARCOS, 1, 616445, 6215590 
25/4/2021,, VEINTICINCO DE AGOSTO, DESPISTE, SIN LESIONADOS, DOMINGO, 20, CANELONES, TALA, 1, 614310, 6198890 
18/7/2021,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, PAYSANDU, PAYSANDU, 1, 398500, 6425760 
25/8/2021,, DOCTOR MARIO ARTAGAVEYTIA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 1, MONTEVIDEO, MONTEVIDEO, 1, 576925, 6144740 
3/7/2021,, CALLE 9, CAÍDA, GRAVE, SÁBADO, 6, MALDONADO, LA SONRISA, 1, 685155, 6137065 
3/8/2021,, DR. HECTOR BARRIOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MALDONADO, PIRIAPOLIS, 1, 657140, 6141155 
